,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Total.Porch,Total.HalfBath,Total.FullBath,Total.RmsAbvGrd,OverallScore,ExterScore,BsmtScore,TotalFlSF,KitchenScore,GarageScore,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1241,4.430816798843313,9.195226734166134,7,6,2007,2007,0.0,4,3,4,3,3,1,0.0,1,0.0,1689.0,7.432483807917119,5,1,7.432483807917119,0.0,0,7.432483807917119,0.0,0.0,2,0,3,1,4,4,8,0,0,2007.0,3.0,954.0,3,3,2,0.0,4.04305126783455,0,0,0,0,0,0,0,2007,12.42250975887691,4.04305126783455,2.0,0.0,1,42,12,12,7.432483807917119,4,7.959625305098115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1242,4.454347296253507,9.271059107010888,7,6,1974,1974,4.406719247264253,3,3,4,3,4,6,885.0,2,168.0,0.0,6.960347729101308,3,1,7.068172000388042,0.0,0,7.068172000388042,1.0,0.0,2,0,3,1,3,3,8,2,3,1974.0,2.0,528.0,3,3,2,0.0,4.795790545596741,0,0,0,0,0,3,0,2010,12.04355959836804,4.795790545596741,3.0,0.0,0,42,9,12,7.068172000388042,3,7.368339686311381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1243,4.68213122712422,9.539068413863964,10,5,2006,2006,0.0,5,3,5,4,4,6,1386.0,1,0.0,690.0,7.638679823876112,5,1,7.638679823876112,0.0,0,7.638679823876112,1.0,0.0,2,1,2,1,4,5,8,1,4,2006.0,3.0,850.0,3,3,2,5.37989735354046,5.438079308923196,0,0,0,0,0,0,0,2006,13.049794835104816,5.438079308923196,3.0,1.0,3,50,15,20,7.638679823876112,4,7.844240718141811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1244,0.0,9.344521553442203,8,7,1929,1950,0.0,3,3,4,3,1,1,0.0,1,0.0,792.0,6.675823221634848,2,1,6.675823221634848,6.587550014824796,0,7.325148957955575,0.0,0.0,1,0,3,1,3,4,8,2,4,1931.0,2.0,400.0,3,3,2,0.0,0.0,0,0,0,0,0,0,0,2006,12.345838935721968,0.0,1.0,0.0,1,56,9,12,7.325148957955575,3,7.0909098220799835,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1245,4.3694478524670215,9.400216653174247,6,7,1984,2003,4.31748811353631,3,3,4,3,1,1,0.0,1,0.0,585.0,6.373319789577012,5,1,7.039660349862076,6.591673732008658,0,7.533158807455563,0.0,0.0,3,1,3,1,3,4,8,1,3,1984.0,2.0,477.0,3,3,2,5.594711379601839,4.727387818712341,0,0,147,0,0,0,0,2007,12.08954444723597,5.560681631015528,3.0,1.0,1,42,9,12,7.533158807455563,3,7.266827347520591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1246,4.189654742026425,9.002824076547672,7,5,2005,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,756.0,6.6293632534374485,5,1,6.6293632534374485,6.682108597449809,0,7.348587530927593,0.0,0.0,2,1,3,1,3,3,8,0,0,2005.0,2.0,615.0,3,3,2,0.0,3.828641396489095,0,0,0,0,0,0,0,2006,12.136191879981927,3.828641396489095,2.0,1.0,0,35,12,12,7.348587530927593,3,7.520776415062797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1247,0.0,9.419709489868552,6,5,1976,1976,5.817111159963204,3,3,3,3,3,6,539.0,1,0.0,473.0,6.920671504248683,3,1,6.942156705699469,0.0,0,6.942156705699469,1.0,0.0,1,0,3,1,5,3,8,0,0,1976.0,3.0,888.0,3,3,2,0.0,0.0,0,0,0,0,0,0,0,2010,12.042971193457888,0.0,2.0,0.0,0,30,9,9,6.942156705699469,5,7.887959336599945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1248,4.110873864173311,9.169622538697624,6,5,1917,1950,0.0,3,3,4,3,1,3,319.0,1,0.0,416.0,6.601230118728877,2,0,7.034387929915503,6.829793737512425,0,7.629975707027789,0.0,0.0,1,1,3,1,4,5,8,1,4,1950.0,2.0,396.0,2,2,1,0.0,0.0,259,0,0,0,0,0,0,2008,11.771443882099637,5.560681631015528,1.0,1.0,2,30,9,12,7.629975707027789,4,6.675823221634848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1249,4.110873864173311,8.881975184248867,5,7,1950,1950,0.0,3,3,3,3,1,4,534.0,3,96.0,246.0,6.776506992372183,3,1,6.8966943316227125,0.0,0,6.8966943316227125,0.0,0.0,1,0,3,1,3,3,8,0,0,1950.0,1.0,276.0,3,3,2,0.0,4.394449154672439,0,0,0,0,0,0,0,2007,11.686887175419702,4.394449154672439,1.0,0.0,0,35,9,9,6.8966943316227125,3,6.720220155135295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1250,4.543294782270004,9.320180837655714,7,5,1968,1968,0.0,4,3,3,3,1,5,1065.0,1,0.0,1045.0,7.65491704784832,5,1,7.65491704784832,0.0,0,7.65491704784832,1.0,0.0,2,1,3,1,4,5,8,2,3,1968.0,2.0,522.0,3,3,2,0.0,0.0,0,0,0,0,0,0,0,2010,12.404927602627597,0.0,3.0,1.0,2,35,12,9,7.65491704784832,4,7.356918242356021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1251,0.0,8.051022208190679,7,5,2003,2003,5.099866427824199,4,3,4,3,1,1,0.0,1,0.0,1405.0,7.2485040723706105,5,1,7.2485040723706105,0.0,0,7.2485040723706105,0.0,0.0,2,0,2,1,4,4,8,1,4,2003.0,2.0,478.0,3,3,2,5.003946305945459,3.6109179126442243,0,0,0,0,0,0,0,2006,12.053801032483948,3.6109179126442243,2.0,0.0,2,35,12,12,7.2485040723706105,4,7.268920128193722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1252,4.143134726391533,9.196140022575042,5,6,1968,1968,0.0,3,3,3,3,1,4,510.0,1,0.0,354.0,6.762729506931879,3,1,6.774223886357614,0.0,0,6.774223886357614,1.0,0.0,1,0,3,1,3,2,8,0,0,1968.0,1.0,288.0,3,3,2,3.5263605246161616,0.0,0,0,0,0,0,2,600,2009,11.775297421715827,0.0,2.0,0.0,-1,30,9,9,6.774223886357614,3,6.762729506931879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1253,0.0,9.772410288929185,7,7,1974,2003,0.0,4,3,3,3,4,2,125.0,5,1031.0,36.0,7.084226422097916,3,1,7.324489979348532,6.480044561926653,0,7.681560362559537,1.0,0.0,2,1,3,1,4,6,8,2,4,1974.0,2.0,518.0,3,3,2,5.3981627015177525,3.871201010907891,0,0,0,0,0,3,0,2007,12.591338447675579,3.871201010907891,3.0,1.0,3,49,12,9,7.681560362559537,4,7.349230824613334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1254,4.110873864173311,8.843903650835497,7,5,2003,2004,4.532599493153256,4,3,4,3,1,1,0.0,1,0.0,746.0,6.616065185132817,5,1,6.634633357861686,6.799055862058796,0,7.4127640174265625,0.0,0.0,2,1,3,1,3,4,8,1,4,2003.0,2.0,397.0,3,3,2,5.187385805840755,4.859812404361672,0,0,0,0,0,0,0,2008,12.016128107502665,4.859812404361672,2.0,1.0,1,35,12,12,7.4127640174265625,3,7.083387847625295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1255,3.970291913552122,8.738895704934043,6,6,1931,1950,0.0,3,3,3,2,1,2,425.0,1,0.0,459.0,6.785587645007929,3,1,6.866933284461882,6.013715156042802,0,7.221105098182496,0.0,0.0,1,0,3,1,4,3,8,1,4,1978.0,1.0,560.0,3,3,2,0.0,0.0,0,0,120,0,0,0,0,2007,11.755879486687116,4.795790545596741,1.0,0.0,0,36,9,6,7.221105098182496,4,7.427144133408616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1256,4.5217885770490405,9.568294497413296,8,5,1994,1994,6.318968113746434,4,3,4,3,4,6,1314.0,1,0.0,672.0,7.594381242551817,5,1,7.59488438721652,0.0,0,7.59488438721652,1.0,0.0,2,0,2,1,3,5,8,1,3,1994.0,2.0,691.0,3,3,2,5.572154032177765,3.6109179126442243,0,0,0,0,0,0,0,2008,12.616528611893463,3.6109179126442243,3.0,0.0,3,40,12,12,7.59488438721652,3,7.637234388789473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1257,4.04305126783455,8.309184527686298,5,8,1922,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,864.0,6.762729506931879,5,1,6.762729506931879,0.0,0,6.762729506931879,0.0,0.0,1,0,2,1,3,2,8,0,0,1922.0,0.0,0.0,0,0,2,0.0,4.574710978503383,0,0,0,0,0,0,0,2009,11.511934974596555,4.574710978503383,1.0,0.0,0,40,9,6,6.762729506931879,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1258,4.0943445622221,9.168267595554275,7,5,2005,2005,5.209486152841421,4,3,4,3,4,6,655.0,1,0.0,201.0,6.75343791859778,5,1,7.062191632286556,0.0,0,7.062191632286556,1.0,0.0,2,0,2,1,3,3,8,0,0,2005.0,2.0,400.0,3,3,2,5.3612921657094255,0.0,0,0,0,0,0,0,0,2008,12.154784614286667,0.0,3.0,0.0,1,35,12,12,7.062191632286556,3,7.0909098220799835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1259,4.189654742026425,9.18512512283512,6,8,1969,1969,0.0,3,3,4,3,1,5,602.0,2,438.0,14.0,6.961296045910167,4,1,6.961296045910167,0.0,0,6.961296045910167,1.0,0.0,1,1,3,1,3,3,6,0,0,1969.0,2.0,460.0,3,3,2,5.198497031265826,0.0,0,0,80,0,0,0,0,2008,11.92504173829169,4.394449154672439,2.0,1.0,0,48,9,12,6.961296045910167,3,7.2305631534092925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1260,0.0,10.113870026547724,6,5,1999,1999,0.0,3,3,4,3,1,1,0.0,1,0.0,841.0,6.7357800142423265,5,1,6.794586580876499,6.664409020350408,0,7.424165281042028,0.0,0.0,2,1,3,1,3,4,8,1,3,1999.0,2.0,502.0,3,3,2,0.0,4.6443908991413725,0,0,0,0,0,0,0,2009,12.10625783509458,4.6443908991413725,2.0,1.0,1,30,9,12,7.424165281042028,3,7.317876198626496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
