,PavedDrive,Functional,OverallQual,KitchenQual,LotFrontage,HeatingQC,LotArea,CentralAir,Basement,Fireplaces,Garage,Reno,OneFamHome,PosFeat,Norm,TwoFloors,PoolArea,WoodDeck,Porch,GrLivArea,SalePrice,Total.HalfBath,Total.FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,YearBuilt,YrSold,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
664,2,8,8,5,1,5,2,1,1,1,1,1,1,0,0,0,0,1,1,7.64826303090192,12.955127458028414,2,1,1,7,3,2005,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
665,2,8,8,4,3,5,1,1,1,1,1,0,1,0,1,1,0,1,1,7.568379267836522,12.348006141418841,2,1,3,4,2,2000,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
666,2,2,6,3,0,3,2,1,1,1,1,1,1,0,1,1,0,0,1,7.77485576666552,11.76756768334381,2,1,3,4,2,1965,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
667,2,8,6,4,2,5,1,1,1,1,1,1,1,0,1,0,0,1,1,7.425953657077541,12.173032791451973,3,0,3,4,2,1994,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
668,2,6,5,3,0,4,2,1,1,1,1,1,1,0,1,0,0,1,0,7.270312886079025,12.031719258385396,2,1,3,3,2,1956,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
669,2,8,4,2,2,5,1,1,1,1,1,1,1,0,1,0,0,0,1,7.07326971745971,11.831379196088763,1,0,2,3,1,1922,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
670,2,8,6,4,2,5,1,1,1,0,1,0,1,0,1,1,0,1,1,7.297091005160418,12.063932878369052,3,1,3,4,2,2005,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
671,2,8,6,3,1,3,0,0,1,0,1,1,1,0,0,1,0,1,0,7.221835825288449,11.54829260880752,3,0,3,3,1,1925,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
672,2,8,6,3,0,3,1,1,1,1,1,0,1,0,1,0,0,1,1,7.0967213784947605,12.013700752882718,2,1,3,3,2,1977,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
673,2,8,6,4,3,5,2,1,1,1,1,1,1,0,1,0,0,0,1,7.516977224604321,12.458774999085929,3,0,3,4,2,1957,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
674,2,8,6,3,2,3,1,1,1,1,1,0,1,0,1,0,0,1,0,7.035268599281097,11.84939770159144,2,0,3,2,1,1965,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
675,2,8,6,3,1,3,0,1,1,1,1,0,0,0,1,1,0,1,0,7.273092595999522,11.908340237224891,2,1,3,4,2,1978,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
676,0,6,4,3,1,2,1,0,1,0,1,1,1,0,1,1,0,0,1,7.480992162869525,11.37366339763672,3,0,4,4,3,1900,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
677,0,8,5,4,1,5,1,1,1,0,1,1,1,0,1,0,0,1,1,6.674561391814426,11.603679828238693,1,0,2,3,1,1924,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
678,2,8,8,4,2,5,1,1,1,1,1,0,1,0,1,0,0,1,1,7.6236419465115715,12.827992316801751,2,1,3,4,3,2008,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
679,2,8,5,3,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,6.895682697747868,11.763684183317412,2,0,3,2,2,1961,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
680,2,8,6,3,1,3,1,1,1,1,1,0,0,0,1,0,0,1,0,6.827629234502852,11.870599909242044,2,0,2,3,1,1980,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
681,2,8,5,3,1,5,0,1,1,0,1,1,1,0,1,0,0,0,1,7.326465613840322,11.979385322467598,1,0,3,3,1,1932,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
682,2,8,6,4,0,5,0,1,1,1,1,1,1,0,1,0,0,1,0,7.1631723908466425,12.061046873479915,2,0,2,4,2,1996,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
683,2,8,9,4,2,5,1,1,1,1,1,0,1,0,1,0,0,1,1,7.419380582918692,12.560244459250788,3,0,3,4,3,2002,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
684,2,8,7,3,1,4,2,1,1,0,1,0,1,0,1,1,0,0,1,7.516977224604321,12.30591798049989,2,1,4,3,2,1998,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
685,2,7,7,4,0,4,0,1,1,1,1,0,0,0,1,1,0,1,0,7.644919344958857,12.24288661865289,3,0,3,3,2,1984,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
686,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,1,0,1,1,7.473637108496206,12.336552511980964,3,0,3,4,2,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
687,2,8,7,4,0,5,0,1,1,0,1,0,0,0,1,1,0,0,1,7.004881989712859,11.910358401381128,2,1,2,2,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
688,2,8,8,4,1,5,1,1,1,1,1,0,1,0,1,0,0,1,0,7.257707677160043,12.8790171187726,3,0,2,5,2,2007,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
689,2,8,6,4,2,5,1,1,1,1,1,1,0,0,1,0,0,1,1,7.216709486709457,12.17921519136029,2,0,2,4,2,2005,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
690,2,8,6,4,0,5,0,1,1,1,1,0,0,0,1,0,0,1,0,6.742880635791903,11.856515169360305,2,0,1,2,2,2004,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
691,2,8,10,5,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,8.370084326378025,13.534473028231162,3,2,4,6,3,1994,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
692,2,8,7,4,1,5,2,1,1,1,1,1,1,0,1,1,0,1,1,7.831617276352611,12.721885810807203,3,1,4,5,2,1989,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
693,2,8,5,3,1,5,0,1,1,0,1,1,1,0,1,0,0,0,1,6.9782137426306985,11.594321103174222,1,0,2,2,1,1921,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
694,2,8,5,3,1,3,0,1,1,0,1,1,1,0,1,0,0,1,0,7.338888133838879,11.86005499606543,1,1,3,2,2,1936,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
695,2,8,6,4,1,4,2,1,1,1,1,0,1,0,1,0,0,1,0,7.036148493750536,12.078239274020289,3,0,2,3,2,1987,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
696,2,8,5,3,1,4,0,1,1,0,1,1,1,0,1,0,0,0,1,6.423246963533519,11.396391648714276,1,0,2,2,1,1921,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
697,2,8,5,3,1,2,0,1,1,0,1,0,1,0,1,0,0,0,0,7.045776576879511,11.72399643505017,1,1,2,4,1,1952,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
698,2,8,5,3,2,5,1,1,1,1,1,1,1,0,0,0,0,1,1,6.795705775173514,11.83862560460953,2,0,3,2,1,1965,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
699,2,8,7,4,1,5,0,1,1,0,1,0,0,0,1,0,0,1,1,7.237778191923443,12.185869938212655,2,0,2,3,2,2004,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
700,2,8,8,4,2,5,2,1,1,1,1,0,1,0,1,0,0,1,1,7.495541943884256,12.652359748158593,3,0,3,4,3,2002,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
701,2,8,7,3,2,3,1,1,1,0,1,0,1,0,1,0,0,0,0,7.059617628291383,11.84939770159144,1,1,3,3,2,1969,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
702,2,8,8,5,2,5,2,1,1,1,1,0,1,0,1,1,0,1,1,7.853993087224244,12.799175708864519,2,1,4,6,3,2006,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
703,0,8,5,4,2,4,1,1,1,1,1,1,0,0,0,1,0,1,1,7.502186486602924,11.84939770159144,2,0,4,4,2,1900,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
704,2,8,7,4,2,5,1,1,1,0,1,1,1,0,1,0,0,0,1,7.302496423727326,12.269047444691562,3,0,3,4,2,2004,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
705,0,5,4,2,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,6.9957661563048505,10.915088464214607,2,0,3,4,0,1930,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
706,2,8,7,4,0,3,2,1,1,1,1,1,1,0,1,0,0,1,1,7.508787170634276,12.618182296357007,3,0,2,3,2,1971,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
707,2,8,8,4,1,5,0,1,1,1,1,0,0,0,1,0,0,1,1,7.188412736496954,12.445089546000673,3,0,2,4,2,2006,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
708,2,8,7,4,2,5,1,1,1,1,1,0,1,0,1,1,0,1,1,7.283448228756631,12.09815330331068,2,1,3,5,2,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
709,2,8,5,3,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,6.806829360392176,11.607326140391713,1,0,3,3,1,1966,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
710,0,3,3,3,1,4,0,1,1,0,0,1,1,0,1,0,0,0,0,6.591673732008658,10.858998997563564,1,0,2,3,0,1935,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
711,0,8,4,3,2,4,1,1,1,0,1,1,1,0,1,0,0,1,1,7.071573364211532,11.540307141711446,1,0,2,5,1,1900,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
712,2,8,8,4,1,4,0,1,1,1,1,1,0,0,1,0,0,1,1,7.113142108707088,12.14950229404178,3,0,2,3,2,1988,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
713,2,8,4,3,1,3,1,0,1,0,1,0,0,0,0,0,0,0,1,6.866933284461882,11.76756768334381,2,0,3,3,2,1970,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
714,2,8,6,4,0,5,2,1,1,0,1,1,1,0,0,1,0,0,1,7.2991214627108,11.779128505744886,2,1,3,3,2,1976,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
715,2,8,6,3,2,3,1,1,1,1,1,0,1,0,1,0,0,0,0,7.2078598714324755,12.013700752882718,2,0,3,4,2,1974,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
716,1,8,7,3,1,5,1,1,1,0,1,1,1,0,1,1,0,0,1,7.845416036592485,11.979799201207037,1,1,3,5,2,1890,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
717,2,8,5,4,2,4,1,1,1,1,1,1,1,0,1,0,0,1,0,7.071573364211532,11.964001084330445,1,2,3,2,2,1973,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
718,2,8,7,4,2,5,1,1,1,1,1,1,1,0,1,1,0,1,1,7.790696031174738,12.739637756265655,3,1,3,6,3,1993,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
719,2,8,5,3,2,3,1,1,1,1,1,0,1,0,1,0,0,0,0,6.878326468291325,11.763684183317412,1,1,3,2,1,1969,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
720,2,8,8,4,0,3,0,1,1,1,1,0,1,0,1,0,0,1,1,7.462789157412448,12.524526376648708,3,0,2,3,2,1985,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
721,2,8,6,4,0,5,0,1,1,0,1,0,0,0,1,0,0,1,0,6.742880635791903,11.870599909242044,2,0,1,2,2,2004,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
722,2,8,4,3,2,5,1,1,1,0,1,0,1,0,1,0,0,0,0,6.761572768804055,11.732060994886899,1,0,3,2,2,1970,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
723,2,8,4,3,1,5,1,1,1,0,1,1,1,0,1,0,0,0,1,7.293017679772782,11.813030057420567,2,0,4,3,1,1954,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
724,2,8,9,5,2,5,2,1,1,1,1,1,1,0,1,0,0,1,1,7.437206366871292,12.676076274775909,3,0,3,5,3,2007,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
725,2,8,4,4,1,3,0,1,1,0,1,0,1,0,1,0,0,1,0,6.761572768804055,11.699405031912846,1,0,3,2,2,1970,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
726,2,8,6,4,0,5,2,1,1,1,1,1,1,0,1,0,0,1,1,7.426549072397305,12.310432660854417,3,0,3,2,2,1988,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
727,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,0,7.116394144093465,12.178187442040638,3,0,2,4,2,2007,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
728,2,8,5,3,2,3,1,1,1,0,1,0,0,0,1,0,0,0,1,7.4821189235521155,11.608235644774552,3,0,4,5,3,1958,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
729,2,8,4,3,1,3,0,1,1,0,1,1,1,0,1,0,0,0,1,7.0967213784947605,11.542484267211773,1,0,2,3,2,1925,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
730,2,8,8,4,1,5,0,1,1,1,1,1,0,0,1,0,0,1,1,7.38770923908104,12.373703486914124,3,0,2,3,2,1995,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
